temperature_C,wavelength_nm,absorption_cm2,archived_emission_reconstruction_cm2,mccumber_emission_cm2,fluorescence_photon_probability_per_nm,energy_equivalent_fluorescence_wavelength_nm
20.0,891.5,3.406198647500033e-22,0.0,3.853055083084593e-24,1.2741958189406578e-05,1012.5969786847127
20.0,892.0,3.4416630570083833e-22,0.0,4.015185912806199e-24,1.3248374298476437e-05,1012.5969786847127
20.0,892.5,3.4761924454629933e-22,0.0,4.182425051918847e-24,1.3769292196140093e-05,1012.5969786847127
20.0,893.0,3.5097580352180404e-22,0.0,4.354853891604187e-24,1.4304876119855569e-05,1012.5969786847127
20.0,893.5,3.54233281567613e-22,0.0,4.532552718166718e-24,1.4855284881465104e-05,1012.5969786847127
20.0,894.0,3.5738907859818263e-22,0.0,4.715599659449288e-24,1.5420668475693034e-05,1012.5969786847127
20.0,894.5,3.6044072074571407e-22,0.0,4.904070824884454e-24,1.600116862902971e-05,1012.5969786847127
20.0,895.0,3.6338596133434926e-22,0.0,5.0980415656900325e-24,1.6596922988427256e-05,1012.5969786847127
20.0,895.5,3.662226294188771e-22,0.0,5.2975843461413295e-24,1.7208058246177577e-05,1012.5969786847127
20.0,896.0,3.6894873075892924e-22,0.0,5.502769990151192e-24,1.783469429651252e-05,1012.5969786847127
20.0,896.5,3.715624730625289e-22,0.0,5.7136680334391126e-24,1.847694544485402e-05,1012.5969786847127
20.0,897.0,3.7406219025544426e-22,0.0,5.9303455576009526e-24,1.9134916702953415e-05,1012.5969786847127
20.0,897.5,3.7644641821183523e-22,0.0,6.1528682939669975e-24,1.980870744124336e-05,1012.5969786847127
20.0,898.0,3.787138442671556e-22,0.0,6.381299832566255e-24,2.0498408906036228e-05,1012.5969786847127
20.0,898.5,3.808633072181529e-22,0.0,6.61570157045436e-24,2.1204104139906567e-05,1012.5969786847127
20.0,899.0,3.8289389829706416e-22,0.0,6.856134478275156e-24,2.1925873718278175e-05,1012.5969786847127
20.0,899.5,3.848048097103226e-22,0.0,7.102656553067034e-24,2.266378764527867e-05,1012.5969786847127
20.0,900.0,3.865954608563019e-22,0.0,7.35532507537888e-24,2.3417912653668567e-05,1012.5969786847127
20.0,900.5,3.882654478382185e-22,0.0,7.614195846294645e-24,2.4188309814111035e-05,1012.5969786847127
20.0,901.0,3.898145182205829e-22,0.0,7.879322788001721e-24,2.497503332875316e-05,1012.5969786847127
20.0,901.5,3.912426467598461e-22,0.0,8.150759579196029e-24,2.5778135776670173e-05,1012.5969786847127
20.0,902.0,3.9254993443020385e-22,0.0,8.428557806841347e-24,2.6597662296756015e-05,1012.5969786847127
20.0,902.5,3.937367346413418e-22,0.0,8.712769790860117e-24,2.7433659561512177e-05,1012.5969786847127
20.0,903.0,3.9480352702069027e-22,0.0,9.003446182083883e-24,2.8286168211213672e-05,1012.5969786847127
20.0,903.5,3.9575096790052243e-22,2.802596928649634e-45,9.300637242684268e-24,2.915522693206729e-05,1012.5969786847127
20.0,904.0,3.9657989031795423e-22,9.80908925027372e-45,9.604393143614693e-24,3.0040873405987783e-05,1012.5969786847127
20.0,904.5,3.972913292584932e-22,4.624284932271896e-44,9.91476493246419e-24,3.0943147340187026e-05,1012.5969786847127
20.0,905.0,3.9788647116894093e-22,2.045895757914233e-43,1.0231803712443841e-23,3.186208788609965e-05,1012.5969786847127
20.0,905.5,3.9836672968803943e-22,8.842193309889596e-43,1.0555562984223627e-23,3.279774091982871e-05,1012.5969786847127
20.0,906.0,3.987339728384124e-22,3.7316578104969885e-42,1.0886105530461622e-23,3.375018030997182e-05,1012.5969786847127
20.0,906.5,3.989913055765828e-22,1.5417085704501637e-41,1.1223527122991021e-23,3.4719580944063117e-05,1012.5969786847127
20.0,907.0,3.9914645242853436e-22,6.234096608088246e-41,1.1568059746346842e-23,3.5706536227112836e-05,1012.5969786847127
20.0,907.5,3.9922283940770873e-22,2.4668037776434782e-40,1.1920422977127351e-23,3.671313566295127e-05,1012.5969786847127
20.0,908.0,3.992942534077366e-22,9.551768813269753e-40,1.2282962449285829e-23,3.774644695628586e-05,1012.5969786847127
20.0,908.5,3.9958170169982467e-22,3.61931010741821e-39,1.2662958902302903e-23,3.8828607766150844e-05,1012.5969786847127
20.0,909.0,4.006963558480147e-22,1.3420249405823416e-38,1.308128254514348e-23,4.0023138457461296e-05,1012.5969786847127
20.0,909.5,4.041810258345273e-22,4.86954355261434e-38,1.359258301025753e-23,4.149612357878599e-05,1012.5969786847127
20.0,910.0,4.1356814244052075e-22,1.729054552066746e-37,1.4326830471303026e-23,4.3641623739529764e-05,1012.5969786847127
20.0,910.5,4.3614814358188145e-22,6.007889817459008e-37,1.556323598908591e-23,4.7303845802116005e-05,1012.5969786847127
20.0,911.0,4.853723572483015e-22,2.0428103004827685e-36,1.7839785317900565e-23,5.4104384891865655e-05,1012.5969786847127
20.0,911.5,5.831523858915915e-22,6.797151873202317e-36,2.2076552573687708e-23,6.680683723951803e-05,1012.5969786847127
20.0,912.0,7.603204477846439e-22,2.213189826645435e-35,2.9646020907724125e-23,8.95165642812054e-05,1012.5969786847127
20.0,912.5,1.0527178891089854e-21,7.051852025570958e-35,4.227544954223765e-23,0.00012737174242645846,1012.5969786847127
20.0,913.0,1.490806352838672e-21,2.1987736626501085e-34,6.165807057132995e-23,0.00018536305066756579,1012.5969786847127
20.0,913.5,2.0832895117349624e-21,6.7088901840759065e-34,8.873537392355328e-23,0.0002661821477794888,1012.5969786847127
20.0,914.0,2.7997478795505762e-21,2.0031507396866447e-33,1.2280910333642203e-22,0.00036758867734275986,1012.5969786847127
20.0,914.5,3.561393007810816e-21,5.852877106214374e-33,1.6087259214353487e-22,0.0004804670045749271,1012.5969786847127
20.0,915.0,4.249107253236995e-21,1.673470198155484e-32,1.9764982687520197e-22,0.0005890177874539949,1012.5969786847127
20.0,915.5,4.731620526129286e-21,4.6823016849714994e-32,2.266372681992476e-22,0.0006739292097791993,1012.5969786847127
20.0,916.0,4.905939146702034e-21,1.2820164733994526e-31,2.419648950345257e-22,0.0007179377922545959,1012.5969786847127
20.0,916.5,4.733283773083629e-21,3.434951774246864e-31,2.4037409713742557e-22,0.0007116625899766955,1012.5969786847127
20.0,917.0,4.253512555454337e-21,9.006176922214845e-31,2.224097989185301e-22,0.0006570416838100151,1012.5969786847127
20.0,917.5,3.570854693860458e-21,2.3107508717390917e-30,1.9224082868243318e-22,0.0005666797403148716,1012.5969786847127
20.0,918.0,2.818131039701965e-21,5.801744339161409e-30,1.562025393463891e-22,0.0004594451940621927,1012.5969786847127
20.0,918.5,2.116484374729879e-21,1.4254660645189985e-29,1.2077628070206162e-22,0.00035447152759998267,1012.5969786847127
20.0,919.0,1.5473570522089033e-21,3.427266965822431e-29,9.090401139739722e-23,0.00026621795965418393,1012.5969786847127
20.0,919.5,1.1445873427100271e-21,8.063653213736828e-29,6.922351404475173e-23,0.00020228470928178164,1012.5969786847127
20.0,920.0,9.03749850150931e-22,1.856558188531651e-28,5.626669752093968e-23,0.00016406519700904696,1012.5969786847127
20.0,920.5,7.995455402439128e-22,4.182906060985249e-28,5.124260392038407e-23,0.0001490913225246293,1012.5969786847127
20.0,921.0,8.020986727864425e-22,9.222325168348e-28,5.29159889061923e-23,0.00015362600746487116,1012.5969786847127
20.0,921.5,8.871261653625468e-22,1.9897365812237683e-27,6.02423630962898e-23,0.00017451669879996117,1012.5969786847127
20.0,922.0,1.0394635112883344e-21,4.200911580035326e-27,7.265570665841577e-23,0.00021002084182983273,1012.5969786847127
20.0,922.5,1.2520454955918032e-21,8.679292657530498e-27,9.007636802118256e-23,0.0002598135011400887,1012.5969786847127
20.0,923.0,1.5228922162403672e-21,1.7547606865010848e-26,1.1276559659667703e-22,0.00032455340202438985,1012.5969786847127
20.0,923.5,1.8518883607023454e-21,3.471717063012199e-26,1.411319694649e-22,0.0004053163760683455,1012.5969786847127
20.0,924.0,2.2381806970226507e-21,6.721458528056522e-26,1.7554778709342108e-22,0.0005030646749628521,1012.5969786847127
20.0,924.5,2.6783861857429117e-21,1.2734314119832117e-25,2.161969254534625e-22,0.0006182130943174971,1012.5969786847127
20.0,925.0,3.1655521476324217e-21,2.360915243097088e-25,2.6295922164210786e-22,0.0007503049689894177,1012.5969786847127
20.0,925.5,3.688779629937549e-21,4.283295806448895e-25,3.153339961893809e-22,0.0008978038227902025,1012.5969786847127
20.0,926.0,4.233451406116009e-21,7.604462340225642e-25,3.7240745734611393e-22,0.001058012430705838,1012.5969786847127
20.0,926.5,4.7820304797777874e-21,1.321148942538642e-24,4.3287092275170445e-22,0.0012271370463168394,1012.5969786847127
20.0,927.0,5.315349121269601e-21,2.2460936787213885e-24,4.950929619048205e-22,0.001400503388772098,1012.5969786847127
20.0,927.5,5.8142610074676845e-21,3.7367737601726835e-24,5.57243467521751e-22,0.0015729164733851273,1012.5969786847127
20.0,928.0,6.261464007961618e-21,6.083569872180514e-24,6.1745953036752e-22,0.0017391335827163588,1012.5969786847127
20.0,928.5,6.643247038642838e-21,9.691991624338759e-24,6.740340312946601e-22,0.0018943950048450006,1012.5969786847127
20.0,929.0,6.950918240731e-21,1.5109857555821365e-23,7.256030498777288e-22,0.0020349446055983617,1012.5969786847127
20.0,929.5,7.181694361491192e-21,2.305157114644915e-23,7.713048155856868e-22,0.002158464023780225,1012.5969786847127
20.0,930.0,7.338903106522449e-21,3.441386766364939e-23,8.108848979880193e-22,0.0022643510920767056,1012.5969786847127
20.0,930.5,7.431464132390993e-21,5.027583151739571e-23,8.447304090219097e-22,0.0023537967917393243,1012.5969786847127
20.0,931.0,7.47270522515787e-21,7.187499771908443e-23,8.738241618215499e-22,0.0024296385692621565,1012.5969786847127
20.0,931.5,7.478685320933974e-21,1.0055166303479142e-22,8.996233236570554e-22,0.0024960059571468795,1012.5969786847127
20.0,932.0,7.466259032493638e-21,1.3765547065459757e-22,9.238778655628007e-22,0.002557803992525888,1012.5969786847127
20.0,932.5,7.45114844603034e-21,1.844125691715932e-22,9.484132720899813e-22,0.0026201044754749084,1012.5969786847127
20.0,933.0,7.446263718331016e-21,2.4175772089314183e-22,9.74905621804158e-22,0.0026875239785776684,1012.5969786847127
20.0,933.5,7.460473614967169e-21,3.101437319788403e-22,1.0046786939570233e-21,0.0027636704263035825,1012.5969786847127
20.0,934.0,7.497940696189273e-21,3.8934847181955287e-22,1.0385474062270357e-21,0.002850723976920649,1012.5969786847127
20.0,934.5,7.558033267427976e-21,4.783070413021035e-22,1.07672196800139e-21,0.002949189636188124,1012.5969786847127
20.0,935.0,7.635776935898024e-21,5.749999817526755e-22,1.1187818152629793e-21,0.003057843843085152,1012.5969786847127
20.0,935.5,7.722714102953487e-21,6.764282585797847e-22,1.1637145813037085e-21,0.0031738592016237214,1012.5969786847127
20.0,936.0,7.808025181558687e-21,7.786969436391057e-22,1.2100102777511378e-21,0.0032930779599353536,1012.5969786847127
20.0,936.5,7.879758865890654e-21,8.772189811607338e-22,1.2557960714576853e-21,0.0034103923172403338,1012.5969786847127
20.0,937.0,7.926014741121134e-21,9.670308835725673e-22,1.298991864545665e-21,0.0035201763075917965,1012.5969786847127
20.0,937.5,7.935981298150118e-21,1.043195012696647e-21,1.3374716923054472e-21,0.0036167279411860776,1012.5969786847127
20.0,938.0,7.900748573934187e-21,1.1012437652367806e-21,1.3692150940995971e-21,0.0036946786638890347,1012.5969786847127
20.0,938.5,7.813856643318473e-21,1.1376122472078374e-21,1.392436617756759e-21,0.0037493387109669304,1012.5969786847127
20.0,939.0,7.671596926037124e-21,1.149999963505351e-21,1.405689625854541e-21,0.0037769689856407508,1012.5969786847127
20.0,939.5,7.473060654327326e-21,1.1376122472078374e-21,1.4079361654373792e-21,0.0037749584428756256,1012.5969786847127
20.0,940.0,7.219999932435786e-21,1.1012437652367806e-21,1.3985873424805201e-21,0.0037419202479295373,1012.5969786847127
20.0,940.5,6.916528045205394e-21,1.043195012696647e-21,1.37751283220968e-21,0.0036777042503678705,1012.5969786847127
20.0,941.0,6.568713541807835e-21,9.670308835725673e-22,1.3450243101542814e-21,0.0035833397582251455,1012.5969786847127
20.0,941.5,6.18411333106189e-21,8.772189811607338e-22,1.3018374489717429e-21,0.003460921995664542,1012.5969786847127
20.0,942.0,5.771275484492987e-21,7.786969436391057e-22,1.2490156069102201e-21,0.0033134513768062405,1012.5969786847127
20.0,942.5,5.3392537523994595e-21,6.764282585797847e-22,1.1879019924827109e-21,0.0031446442642305648,1012.5969786847127
20.0,943.0,4.897151968280791e-21,5.749999817526755e-22,1.1200435008231619e-21,0.00295872408761018,1012.5969786847127
20.0,943.5,4.453725806609115e-21,4.783070413021035e-22,1.0471124802285264e-21,0.0027602096244715296,1012.5969786847127
20.0,944.0,4.017047144602142e-21,3.8934847181955287e-22,9.708287963870817e-22,0.002553706727368243,1012.5969786847127
20.0,944.5,3.5942467799720895e-21,3.101437319788403e-22,8.928876288919472e-22,0.002343717726433513,1012.5969786847127
20.0,945.0,3.1913344949086473e-21,2.4175772089314183e-22,8.148952446583662e-22,0.0021344741396839423,1012.5969786847127
20.0,945.5,2.8130974760379307e-21,1.844125691715932e-22,7.383157835252906e-22,0.0019298002932148295,1012.5969786847127
20.0,946.0,2.4630680026798042e-21,1.3765547065459757e-22,6.644297655551546e-22,0.0017330092565866733,1012.5969786847127
20.0,946.5,2.1435567683325183e-21,1.0055166303479142e-22,5.943063686771645e-22,0.001546835957539464,1012.5969786847127
20.0,947.0,1.855736487306886e-21,7.187499771908443e-23,5.287883152182064e-22,0.001373403917571144,1012.5969786847127
20.0,947.5,1.59976548714203e-21,5.027583151739571e-23,4.684890725387483e-22,0.0012142243527381248,1012.5969786847127
20.0,948.0,1.374938261131418e-21,3.441386766364939e-23,4.1380087997849576e-22,0.0010702233165676978,1012.5969786847127
20.0,948.5,1.1798499552879349e-21,2.305157114644915e-23,3.6491150297985146e-22,0.0009417910540440612,1012.5969786847127
20.0,949.0,1.0125645913541973e-21,1.5109857555821365e-23,3.2182781818688034e-22,0.0008288483538831935,1012.5969786847127
20.0,949.5,8.707770294127286e-22,9.691991624338759e-24,2.844038101011016e-22,0.0007309234273339293,1012.5969786847127
20.0,950.0,7.519608950829041e-22,6.083569872180514e-24,2.523706543518663e-22,0.0006472331913602014,1012.5969786847127
20.0,950.5,6.534989876949156e-22,3.7367737601726835e-24,2.2536747439533195e-22,0.0005767652694292374,1012.5969786847127
20.0,951.0,5.727906663470773e-22,2.246093875936615e-24,2.0297033158618623e-22,0.0005183544622208555,1012.5969786847127
20.0,951.5,5.073370721271388e-22,1.3211492383614814e-24,1.847188200740911e-22,0.00047075216205709724,1012.5969786847127
20.0,952.0,4.548037826008211e-22,7.604466284530168e-25,1.7013911235028447e-22,0.00043268587424118415,1012.5969786847127
20.0,952.5,4.130626656160041e-22,4.283301722905684e-25,1.5876297659449747e-22,0.0004029077705827464,1012.5969786847127
20.0,953.0,3.8021543153391294e-22,2.3609248573393706e-25,1.501425856317489e-22,0.0003802319756630439,1012.5969786847127
20.0,953.5,3.546021655486688e-22,1.2734459566061517e-25,1.438613340892747e-22,0.00036356129514570663,1012.5969786847127
20.0,954.0,3.3479781883398256e-22,6.721677313698204e-26,1.395409175283045e-22,0.00035190417835560134,1012.5969786847127
20.0,954.5,3.19599687742867e-22,3.4720452414747233e-26,1.3684510915628328e-22,0.00034438315263823536,1012.5969786847127
20.0,955.0,3.080092636959295e-22,1.7552529541948702e-26,1.3548101348191323e-22,0.00034023681047341223,1012.5969786847127
20.0,955.5,2.9921011983247707e-22,8.686670509961457e-27,1.3519804893375292e-22,0.00033881607472228704,1012.5969786847127
20.0,956.0,2.9254461121481954e-22,4.2119691142180304e-27,1.3578553875839207e-22,0.0003395770246076186,1012.5969786847127
20.0,956.5,2.8749054978902404e-22,2.0063240380557922e-27,1.3706925856466866e-22,0.0003420712023566201,1012.5969786847127
20.0,957.0,2.836389143311771e-22,9.471710947951787e-28,1.389073412737382e-22,0.0003459344358636758,1012.5969786847127
20.0,957.5,2.806737313388579e-22,4.559312216728721e-28,1.4118608230498097e-22,0.0003508755487473747,1012.5969786847127
20.0,958.0,2.7835405113717567e-22,2.4280550291104733e-28,1.4381568674594788e-22,0.0003566650637374444,1012.5969786847127
20.0,958.5,2.7649859980099796e-22,1.6812977209980618e-28,1.467263526080903e-22,0.00036312487559275557,1012.5969786847127
20.0,959.0,2.7497275348368327e-22,1.6969029294843237e-28,1.498646547878414e-22,0.0003701187927935022,1012.5969786847127
20.0,959.5,2.73678087587809e-22,2.267096156232039e-28,1.531905118898617e-22,0.00037754463142752735,1012.5969786847127
20.0,960.0,2.7254374347142467e-22,3.44534928132904e-28,1.5667448606034735e-22,0.00038532722480268545,1012.5969786847127
20.0,960.5,2.7151989036886913e-22,5.532603543801657e-28,1.602957052325785e-22,0.0003934130462611462,1012.5969786847127
20.0,961.0,2.7057270192452664e-22,9.303893116317661e-28,1.6404022759636758e-22,0.00040176598086914616,1012.5969786847127
20.0,961.5,2.69680822095971e-22,1.7723609128536642e-27,1.6789995793936434e-22,0.00041036449762051644,1012.5969786847127
20.0,962.0,2.688327903119712e-22,4.927575348074329e-27,1.7187191392454776e-22,0.00041919970954724375,1012.5969786847127
20.0,962.5,2.680258297821408e-22,2.3147938431608807e-26,1.7595819613871285e-22,0.0004282751702418576,1012.5969786847127
20.0,963.0,2.6726602420178087e-22,1.3587165203013361e-25,1.8016682744180378e-22,0.0004376087837543554,1012.5969786847127
20.0,963.5,2.6657773359564467e-22,7.66707570938723e-25,1.8451906337441837e-22,0.0004472503751279538,1012.5969786847127
20.0,964.0,2.66086847542431e-22,3.819412856451374e-24,1.8911028770322004e-22,0.00045742865588463947,1012.5969786847127
20.0,964.5,2.6660307811880766e-22,1.643994330634003e-23,1.9454469234792528e-22,0.00046959861438102544,1012.5969786847127
20.0,965.0,2.72735165303242e-22,6.080443931957484e-23,2.0433650789080385e-22,0.000492212979430386,1012.5969786847127
20.0,965.5,3.0524289889527493e-22,1.9293875454006467e-22,2.3479516045206483e-22,0.0005644121792117299,1012.5969786847127
20.0,966.0,4.35328182624333e-22,5.249740834581592e-22,3.4378526338270254e-22,0.0008246982988930238,1012.5969786847127
20.0,966.5,8.419936785481996e-22,1.2246601829561685e-21,6.826441636586084e-22,0.0016341928126359653,1012.5969786847127
20.0,967.0,1.8302122300752997e-21,2.4492018222063873e-21,1.5233169588112763e-21,0.003639156467560846,1012.5969786847127
20.0,967.5,3.6664437339147e-21,4.199080193739226e-21,3.132747091971589e-21,0.007468575725714627,1012.5969786847127
20.0,968.0,6.1871970830037076e-21,6.17166200102098e-21,5.426927001258493e-21,0.012911268080919426,1012.5969786847127
20.0,968.5,8.526429927973858e-21,7.776292626868335e-21,7.677065150969556e-21,0.018226911044744935,1012.5969786847127
20.0,969.0,9.499999698522466e-21,8.39999973343039e-21,8.780269128882039e-21,0.020803148428147997,1012.5969786847127
20.0,969.5,8.540390216397824e-21,7.779607003873516e-21,8.102265582206685e-21,0.019157179523891857,1012.5969786847127
20.0,970.0,6.215964631406583e-21,6.1787641220615715e-21,6.0529923300040316e-21,0.014282345493420343,1012.5969786847127
20.0,970.5,3.71170885033532e-21,4.210948700721585e-21,3.70985249807363e-21,0.008735561624039014,1012.5969786847127
20.0,971.0,1.894496442132888e-21,2.467378994998205e-21,1.9435066284881333e-21,0.004566941562929946,1012.5969786847127
20.0,971.5,9.286285793483312e-22,1.2513332236141483e-21,9.77759688920205e-22,0.002292858514220175,1012.5969786847127
20.0,972.0,5.484184237161524e-22,5.630721524302442e-22,5.926364326559346e-22,0.0013868823933718306,1012.5969786847127
20.0,972.5,4.496092155814749e-22,2.4623640610733085e-22,4.986388779921799e-22,0.0011645122051316078,1012.5969786847127
20.0,973.0,4.538302903784549e-22,1.3401441688223393e-22,5.165441481898958e-22,0.0012038501545011554,1012.5969786847127
20.0,973.5,4.903958234927489e-22,1.1528054810504534e-22,5.728121148422783e-22,0.001332246902647935,1012.5969786847127
20.0,974.0,5.389106934331943e-22,1.3503696994201761e-22,6.459845724113378e-22,0.0014993487664164012,1012.5969786847127
20.0,974.5,5.949417291043896e-22,1.7209367941033843e-22,7.318265400449143e-22,0.0016951070477275593,1012.5969786847127
20.0,975.0,6.576296905865935e-22,2.2016703967934966e-22,8.301030302872244e-22,0.0019188007717944706,1012.5969786847127
20.0,975.5,7.2654240832149e-22,2.7799682967574263e-22,9.41059146641706e-22,0.0021708217952545214,1012.5969786847127
20.0,976.0,8.010690389111736e-22,3.45483665547234e-22,1.0646816795591115e-21,0.0024509635826678484,1012.5969786847127
20.0,976.5,8.803249474256425e-22,4.224574057737856e-22,1.2005362107011106e-21,0.002758053087836677,1012.5969786847127
20.0,977.0,9.631447906703805e-22,5.083212171271691e-22,1.3477049043081626e-21,0.00308981802169423,1012.5969786847127
20.0,977.5,1.0481019547190624e-21,6.019475207621232e-22,1.5047567701351426e-21,0.0034428300876706724,1012.5969786847127
20.0,978.0,1.1335467231595925e-21,7.016625684079351e-22,1.6697457107516375e-21,0.0038125124045024434,1012.5969786847127
20.0,978.5,1.2176624692341041e-21,8.0528976029846805e-22,1.8402404546766814e-21,0.004193219548389149,1012.5969786847127
20.0,979.0,1.2985379533632023e-21,9.102487513454058e-22,2.0133888902490047e-21,0.004578394895277127,1012.5969786847127
20.0,979.5,1.374252040496297e-21,1.0137060036642926e-21,2.1860164186220412e-21,0.004960803288139437,1012.5969786847127
20.0,980.0,1.4429653846814517e-21,1.1127678492370324e-21,2.354754360964276e-21,0.005332828964431506,1012.5969786847127
20.0,980.5,1.5030133253255814e-21,1.204697988329791e-21,2.516192551212078e-21,0.005686824533802154,1012.5969786847127
20.0,981.0,1.5529943405900342e-21,1.2871389763916311e-21,2.667048742103093e-21,0.0060154936305998625,1012.5969786847127
20.0,981.5,1.5918451721923171e-21,1.3583133646526834e-21,2.804339916781382e-21,0.0063122731827724,1012.5969786847127
20.0,982.0,1.6189001982332668e-21,1.4171805130503295e-21,2.9255490446849407e-21,0.006571700763572481,1012.5969786847127
20.0,982.5,1.6339266731914063e-21,1.4635301933087709e-21,3.0287685898502547e-21,0.006789725311119987,1012.5969786847127
20.0,983.0,1.6371361380070799e-21,1.4980004613717e-21,3.1128150067134086e-21,0.00696394910055555,1012.5969786847127
20.0,983.5,1.6291684661595047e-21,1.5220161641170141e-21,3.177300401770276e-21,0.00709377106755795,1012.5969786847127
20.0,984.0,1.6110520798335997e-21,1.5376541388053318e-21,3.222659529215315e-21,0.007180428788185439,1012.5969786847127
20.0,984.5,1.5841410429959586e-21,1.5474496455465145e-21,3.2501250304740443e-21,0.007226924780207997,1012.5969786847127
20.0,985.0,1.5500355947027016e-21,1.5541660451588899e-21,3.2616555996600115e-21,0.007237849155684607,1012.5969786847127
20.0,985.5,1.5104912723231951e-21,1.5605525620733631e-21,3.2598206517528823e-21,0.007219108021746693,1012.5969786847127
20.0,986.0,1.4673237938475427e-21,1.5691150729087982e-21,3.2476511123183582e-21,0.007177580236515616,1012.5969786847127
20.0,986.5,1.4223154548070153e-21,1.581924255499866e-21,3.2284654277717144e-21,0.00712072362234207,1012.5969786847127
20.0,987.0,1.3771304109237185e-21,1.6004748308680046e-21,3.2056860104873075e-21,0.00705616486358663,1012.5969786847127
20.0,987.5,1.3332422796121541e-21,1.6256092267293434e-21,3.1826553286839643e-21,0.0069912935767038244,1012.5969786847127
20.0,988.0,1.291880118784431e-21,1.6575034411072807e-21,3.162469139267627e-21,0.006932898880185445,1012.5969786847127
20.0,988.5,1.253991268346185e-21,1.695713793385171e-21,3.1478287216032967e-21,0.006886851953916649,1012.5969786847127
20.0,989.0,1.2202251943252415e-21,1.7392710322568752e-21,3.140928388790683e-21,0.006857869498934071,1012.5969786847127
20.0,989.5,1.1909351044587474e-21,1.7868086739297072e-21,3.143377880519344e-21,0.006849356111587714,1012.5969786847127
20.0,990.0,1.1661952147806659e-21,1.8367097176310324e-21,3.156161365074779e-21,0.006863328229022525,1012.5969786847127
20.0,990.5,1.1458316477257122e-21,1.887257400082698e-21,3.1796346568573676e-21,0.0069004219902527265,1012.5969786847127
20.0,991.0,1.1294622159625243e-21,1.9367735301493734e-21,3.2135540813017825e-21,0.006959969607924697,1012.5969786847127
20.0,991.5,1.1165420627301973e-21,1.983741071512333e-21,3.2571333661272315e-21,0.007040135457007553,1012.5969786847127
20.0,992.0,1.1064109177619484e-21,2.0268964330844814e-21,3.3091200139600684e-21,0.007138092601229408,1012.5969786847127
20.0,992.5,1.0983401512603918e-21,2.0652942944440993e-21,3.3678878490185767e-21,0.007250232058905405,1012.5969786847127
20.0,993.0,1.0915752840340001e-21,2.0983433507001826e-21,3.431533545818022e-21,0.007372378142144738,1012.5969786847127
20.0,993.5,1.085373953794749e-21,2.1258117650990164e-21,3.497976281239076e-21,0.007500007929634915,1012.5969786847127
20.0,994.0,1.0790369142362511e-21,2.147811820946408e-21,3.5650515071241345e-21,0.007628455537032529,1012.5969786847127
20.0,994.5,1.0719320668923707e-21,2.164762763103601e-21,3.63059628944696e-21,0.007753095930964208,1012.5969786847127
20.0,995.0,1.0635121316215016e-21,2.1773405128377385e-21,3.6925254666116306e-21,0.007869506968348986,1012.5969786847127
20.0,995.5,1.0533251479229373e-21,2.1864182949946894e-21,3.7488929509623294e-21,0.007973597883148713,1012.5969786847127
20.0,996.0,1.0410197255950567e-21,2.1930022164620854e-21,3.797941560187827e-21,0.008061711870284,1012.5969786847127
20.0,996.5,1.0263452466837138e-21,2.1981662387871814e-21,3.838139369403194e-21,0.00813069886587251,1012.5969786847127
20.0,997.0,1.0091484323595815e-21,2.202990583917377e-21,3.868205082622882e-21,0.00817796421810727,1012.5969786847127
20.0,997.5,9.893668805696123e-22,2.2085066022892695e-21,3.887122535983677e-21,0.008201493819315212,1012.5969786847127
20.0,998.0,9.670205842045888e-22,2.2156485071630336e-21,3.8941463211576226e-21,0.008199860213058997,1012.5969786847127
20.0,998.5,9.422019346537301e-22,2.225215206376379e-21,3.888799043060691e-21,0.008172211021566528,1012.5969786847127
20.0,999.0,9.150652204883232e-22,2.237843443208451e-21,3.87086312923584e-21,0.00811824605915069,1012.5969786847127
20.0,999.5,8.858161261453517e-22,2.253990226869749e-21,3.8403686468046384e-21,0.008038186337941653,1012.5969786847127
20.0,1000.0,8.547004228175589e-22,2.2739265721019842e-21,3.7975731256900676e-21,0.007932726722449272,1012.5969786847127
20.0,1000.5,8.219943759048406e-22,2.2977393167136026e-21,3.7429438192706226e-21,0.00780299420953743,1012.5969786847127
20.0,1001.0,7.879946980817557e-22,2.3253430365349007e-21,3.677133116077533e-21,0.007650492437232842,1012.5969786847127
20.0,1001.5,7.530097140553881e-22,2.3564974129797107e-21,3.600954252724132e-21,0.0074770474640043555,1012.5969786847127
20.0,1002.0,7.173514340909707e-22,2.39082985126528e-21,3.515356343343648e-21,0.007284752763599107,1012.5969786847127
20.0,1002.5,6.813281828955873e-22,2.4278621375999747e-21,3.421397256960468e-21,0.007075910412527498,1012.5969786847127
20.0,1003.0,6.452383392180287e-22,2.467037096370995e-21,3.3202172436207095e-21,0.006852974514053194,1012.5969786847127
20.0,1003.5,6.093651861648036e-22,2.5077472668159967e-21,3.2130138644632886e-21,0.006618497974777049,1012.5969786847127
20.0,1004.0,5.739721654129322e-22,2.5493607524172362e-21,3.1010150289678544e-21,0.0063750760186949244,1012.5969786847127
20.0,1004.5,5.39299595548581e-22,2.5912444449666192e-21,2.9854560440031122e-21,0.006125298602062263,1012.5969786847127
20.0,1005.0,5.055619457637743e-22,2.6327856330436174e-21,2.8675565814740186e-21,0.005871703227301906,1012.5969786847127
20.0,1005.5,4.729461192950643e-22,2.673406542299471e-21,2.7485004913373904e-21,0.0056167341343991446,1012.5969786847127
